tick,avg_avg_hydrolytic_resistance,std_avg_hydrolytic_resistance,min_avg_hydrolytic_resistance,max_avg_hydrolytic_resistance,avg_pct_blocks_in_assemblies,std_pct_blocks_in_assemblies,min_pct_blocks_in_assemblies,max_pct_blocks_in_assemblies
169300,0.55335825,0.01799299208719885,0.533934,0.577042,2.6225,3.627031614603509,0.0,7.69
169400,0.5609005,0.016900036656764997,0.541808,0.582754,2.7,3.686742012491065,0.0,7.81
169500,0.547476,0.012910442982330203,0.528236,0.555654,2.5175,3.47638102054421,0.0,7.37
169600,0.541597,0.013538768998694082,0.526129,0.554314,2.665,3.5839410337411155,0.0,7.58
169700,0.544065,0.012206258422082764,0.526804,0.555575,2.8724999999999996,3.949104328832045,0.0,8.37
169800,0.5331385,0.015803641152173344,0.51274,0.549485,2.5925000000000002,3.62557007011771,0.0,7.69
169900,0.5450079999999999,0.012456347939905984,0.526327,0.551577,2.8150000000000004,3.9928310758157552,0.0,8.47
170000,0.55491075,0.006909090310356803,0.545127,0.56124,2.8975,4.073085439810955,0.0,8.64
170100,0.54243175,0.01578522489281251,0.526015,0.557417,2.655,3.6967508256124955,0.0,7.84
170200,0.544636,0.016452506029984205,0.52367,0.558202,2.7475,3.796975770267701,0.0,8.05
170300,0.56131,0.021455089497210984,0.537303,0.588177,3.0725,4.360545646284801,0.0,9.25
170400,0.54336775,0.014830051390672951,0.526211,0.559984,2.5549999999999997,3.639427610673598,0.0,7.72
170500,0.544632,0.016650883359950193,0.524364,0.564458,2.625,3.6819243157168056,0.0,7.81
170600,0.55321775,0.02119611785799466,0.524864,0.574607,3.2224999999999997,4.649819888984948,0.0,9.86
170700,0.543085,0.018086170315096215,0.521269,0.565343,2.5525,3.559825604342625,0.0,7.55
170800,0.5456577499999999,0.014830041231118255,0.525434,0.561134,2.6425,3.6962717703112684,0.0,7.84
170900,0.559151,0.02696451840227572,0.529436,0.591923,3.1350000000000002,4.307826211288783,0.0,9.13
171000,0.54125,0.02137344338191673,0.517539,0.564824,2.6025,3.6259470027382736,0.0,7.69
171100,0.54882525,0.016919966161806167,0.531877,0.571047,2.6375,3.7959133727382843,0.0,8.05
171200,0.55221425,0.01353081225388924,0.533799,0.566174,2.765,3.9126589424584406,0.0,8.3
171300,0.543726,0.01107520765794784,0.533564,0.559501,2.495,3.461459229862458,0.0,7.34
171400,0.5547187499999999,0.011053866031846065,0.539805,0.564376,2.8175,3.9928133356486044,0.0,8.47
171500,0.56806025,0.022945323203578238,0.535173,0.583828,3.0200000000000005,4.304176266526888,0.0,9.13
171600,0.55405525,0.024666975593223166,0.521253,0.574378,2.5575,3.5600409641837922,0.0,7.55
171700,0.5552932500000001,0.02444069947682893,0.519456,0.571341,2.735,3.8236152177400555,0.0,8.11
171800,0.56353,0.024642884287355636,0.527108,0.581351,3.0,4.1595192029848835,0.0,8.82
171900,0.544629,0.010130918385483764,0.530128,0.551915,2.44,3.3814493933814833,0.0,7.17
172000,0.560991,0.019316083471207765,0.532857,0.576542,2.765,3.9126589424584406,0.0,8.3
172100,0.56535625,0.022333823786281345,0.535961,0.587715,3.0250000000000004,4.304079460233048,0.0,9.13
172200,0.553273,0.01782765879188854,0.533898,0.576435,2.45,3.3294143629172983,0.0,7.05
172300,0.5570485,0.018201943898019966,0.533048,0.571614,2.6725000000000003,3.7948682454072107,0.0,8.05
172400,0.5679605,0.01942540402840228,0.544634,0.588041,2.8775,3.9628304278633983,0.0,8.4
172500,0.5469945,0.015288358632196828,0.526875,0.560671,2.395,3.3337116451986866,0.0,7.07
172600,0.5579645,0.019319495119352006,0.537315,0.577853,2.6275,3.6959200478365335,0.0,7.84
172700,0.56195625,0.015579046063543198,0.551743,0.584976,2.7199999999999998,3.7237346844263755,0.0,7.89
172800,0.54235775,0.010124746758149913,0.533945,0.555919,2.475,3.4513910239206456,0.0,7.32
172900,0.55252725,0.014912908488397995,0.535396,0.565021,2.8175,4.007063554940617,0.0,8.5
173000,0.5568040000000001,0.013944860080569737,0.537036,0.569678,2.805,3.8861248907705823,0.0,8.24
173100,0.5463862500000001,0.018242787549695706,0.528346,0.571409,2.505,3.431000825803845,0.0,7.27
173200,0.5553184999999999,0.016348545552025917,0.538448,0.5766,2.5575,3.467202282340427,0.0,7.34
173300,0.5593315,0.023374266569598828,0.535417,0.581191,3.08,4.2680909081227405,0.0,9.05
173400,0.5524990000000001,0.02208400677715288,0.523331,0.572478,2.735,3.809860014926183,0.0,8.08
173500,0.554449,0.014918770123572515,0.532497,0.565665,2.6375,3.6549908800615816,0.0,7.75
173600,0.5482195000000001,0.008749134528626256,0.535594,0.555498,2.8499999999999996,3.7971392740676064,0.0,8.02
173700,0.5389094999999999,0.00979794429119362,0.529763,0.548542,2.4475000000000002,3.3377774541352117,0.0,7.07
173800,0.5566730000000001,0.019453733848972702,0.538958,0.574787,2.7175,3.8231956528537743,0.0,8.11
173900,0.5600935,0.02781765226734037,0.534668,0.589515,2.8475,3.8896047357025885,0.0,8.24
174000,0.54102575,0.015257987927093607,0.524022,0.556999,2.415,3.282158842388142,0.0,6.95
174100,0.541356,0.02115324558233715,0.509889,0.555587,2.6075,3.5637375043625195,0.0,7.55
174200,0.5501145,0.023979861863655475,0.527054,0.577745,2.97,4.076910595046205,0.0,8.64
174300,0.544763,0.020976439593029136,0.519754,0.562447,2.5225,3.5358202725817383,0.0,7.5
174400,0.55334875,0.021406449065254445,0.523659,0.572807,2.7125000000000004,3.9141569973622676,0.0,8.3
174500,0.559894,0.028066954222596627,0.520022,0.580929,3.1750000000000003,4.540165195232438,0.0,9.63
174600,0.5472279999999999,0.018801272616501243,0.522747,0.565803,2.5300000000000002,3.5732524866476107,0.0,7.58
174700,0.557156,0.020305373623748006,0.527056,0.571567,2.6425,3.7476959588525856,0.0,7.95
174800,0.5671504999999999,0.02533584815368661,0.545451,0.599614,3.04,4.266466141121166,0.0,9.05
174900,0.55339275,0.022008207444420953,0.529155,0.579067,2.61,3.6399816849356075,0.0,7.72
175000,0.556482,0.02672784141427563,0.526798,0.590276,2.7225,3.737168045459021,0.0,7.92
175100,0.5632659999999999,0.010090844860565404,0.553184,0.5761,2.9175,4.092076693644275,0.0,8.68
175200,0.5515825,0.012213954819522354,0.537951,0.565896,2.6125,3.667727498056528,0.0,7.78
175300,0.54397775,0.012235968218739386,0.52569,0.551295,2.7224999999999997,3.8655777920857655,0.0,8.2
175400,0.5682075000000001,0.021962133449796424,0.547914,0.590008,2.9925,4.228501507626549,0.0,8.97
175500,0.5469152500000001,0.021747381441988213,0.523232,0.574493,2.5625,3.653622631489647,0.0,7.75
175600,0.5648795,0.02020893402268743,0.54075,0.588868,2.76,3.92694113358816,0.0,8.33
175700,0.57051325,0.020874639164546037,0.544566,0.591451,2.865,3.993665818100792,0.0,8.47
175800,0.5540495000000001,0.019136146155029926,0.528221,0.573428,2.4975,3.4981554663374617,0.0,7.42
175900,0.5510217500000001,0.018651460592940143,0.523325,0.562591,2.63,3.7622865387952578,0.0,7.98
176000,0.5655605,0.024241767007927992,0.541618,0.593888,2.745,3.752479180488547,0.0,7.95
176100,0.5492710000000001,0.015463018786769908,0.53647,0.571672,2.51,3.4402616179587273,0.0,7.29
176200,0.5481432500000001,0.008942776130300152,0.540394,0.56058,2.6399999999999997,3.71943544103134,0.0,7.89
176300,0.557982,0.01786662253104002,0.541511,0.57799,2.7775,3.8259671979775254,0.0,8.11
176400,0.5480865,0.01950328369788021,0.521474,0.568334,2.3975,3.3112573140727073,0.0,7.02
176500,0.55001275,0.007997413764253173,0.538769,0.556905,2.6675,3.761837981625471,0.0,7.98
176600,0.564782,0.013113784732105362,0.552714,0.580511,2.9875000000000003,4.228501507626549,0.0,8.97
176700,0.54602925,0.015811942372249282,0.535193,0.569525,2.5125,3.4850669529675704,0.0,7.39
176800,0.5560590000000001,0.01767127710910186,0.543107,0.581007,2.6550000000000002,3.710494127022258,0.0,7.87
176900,0.562387,0.018223121265761973,0.54908,0.589324,2.8550000000000004,3.993298552992668,0.0,8.47
177000,0.549542,0.014825163225633162,0.528464,0.563233,2.5125,3.4986985675628968,0.0,7.42
177100,0.55166675,0.02279408697264859,0.525874,0.575675,2.7824999999999998,3.9456843512881257,0.0,8.37
177200,0.5567412500000001,0.025169928517644474,0.525105,0.582438,2.7975,3.9270207112602127,0.0,8.33
177300,0.5443022500000001,0.014543504767306474,0.522738,0.554206,2.46,3.4836857875914506,0.0,7.39
177400,0.5481257500000001,0.025373408145471246,0.516673,0.576099,2.57,3.4902053425741775,0.0,7.39
177500,0.558573,0.020178411351408854,0.541348,0.586692,2.67,3.618489555970373,0.0,7.66
177600,0.544269,0.020746256320920513,0.527314,0.573917,2.375,3.23,0.0,6.84
177700,0.5523215,0.02002450752619564,0.532248,0.575287,3.4025,3.944890154786738,0.0,7.24
177800,0.5713465,0.013616742084654436,0.556131,0.587907,3.665,4.305450034549234,0.0,8.3
177900,0.550932,0.021331917572814062,0.521312,0.567071,3.255,3.853279988096721,0.0,7.55
178000,0.56434975,0.020767440259133185,0.534026,0.58093,3.3075,3.904624395081641,0.0,7.61
178100,0.5710385,0.011010440424130807,0.556585,0.581883,3.8425000000000002,4.582840276509754,0.0,9.09
178200,0.55116225,0.010497688709901793,0.539304,0.564873,3.2824999999999998,3.9058620474017425,0.0,7.72
178300,0.54776875,0.010756892902537753,0.535422,0.561674,3.3425000000000002,4.017282456254891,0.0,8.05
178400,0.5629824999999999,0.019133349253768087,0.535426,0.579725,3.6775,4.382057165304898,0.0,8.68
178500,0.55125025,0.02634029659887426,0.521947,0.585729,3.2375,3.8308778367366405,0.0,7.5
178600,0.54752175,0.02383203747584333,0.517697,0.568481,3.39,4.106466445335535,0.0,8.3
178700,0.55731075,0.019054310315079207,0.532874,0.579221,3.59,4.297929734185984,0.0,8.57
178800,0.545437,0.026871742742144593,0.517064,0.575858,3.14,3.7494977441429853,0.0,7.45
178900,0.55072875,0.02674623436891007,0.520818,0.583159,3.3575,3.989957184398516,0.0,7.87
179000,0.556397,0.02386533893885998,0.529709,0.582479,3.6975,4.433902532382356,0.0,8.86
179100,0.5449489999999999,0.015469721695406592,0.530422,0.564742,3.1875,3.8272302865997845,0.0,7.66
179200,0.5460905,0.017092383966745735,0.524334,0.565595,3.3724999999999996,4.030974861411732,0.0,8.02
179300,0.5606055,0.015839162109573028,0.540176,0.577832,3.45,4.031757267825863,0.0,7.66
179400,0.55313925,0.023090772635766605,0.525188,0.576069,3.1775,3.765123946609638,0.0,7.39
179500,0.54881625,0.024972809258271278,0.524893,0.583693,3.4074999999999998,4.1245070412515155,0.0,8.33
179600,0.5483132500000001,0.014204316277690601,0.533464,0.566033,3.43,4.064824719468233,0.0,7.98
179700,0.542383,0.0190125983495155,0.515429,0.560141,3.3175,3.9783445049417225,0.0,7.95
179800,0.54805225,0.02117248608257109,0.516491,0.5611,3.4375,4.107703129487329,0.0,8.17
179900,0.55547275,0.021020207553288654,0.53382,0.581927,3.38,4.108016553033837,0.0,8.33
180000,0.5460470000000001,0.025603791685347446,0.515352,0.575204,3.1100000000000003,3.695862551556808,0.0,7.29
180100,0.55586875,0.028435921477068405,0.531073,0.593944,3.5075,4.112642094809613,0.0,7.89
180200,0.5659164999999999,0.018619899758054597,0.548097,0.590362,3.7325,4.500024999930556,0.0,9.05
180300,0.54929575,0.020899584674900423,0.527271,0.576854,3.125,3.680883046226815,0.0,7.14
180400,0.54550225,0.02311437623897011,0.511151,0.560644,3.12,3.723018488628101,0.0,7.39
180500,0.5533622499999999,0.026896013587828733,0.520427,0.584902,3.4725,4.067246201875006,0.0,7.78
180600,0.54308225,0.014629075919209682,0.532153,0.564659,3.0300000000000002,3.553345841128705,0.0,6.82
180700,0.5559332499999999,0.014740164073600646,0.538318,0.573778,3.395,3.9978035636250735,0.0,7.75
180800,0.5609925,0.0063069794407994515,0.554634,0.567335,3.3925,4.000678067528053,0.0,7.78
180900,0.5465052499999999,0.010120980169100891,0.537816,0.56053,3.0700000000000003,3.643322659331726,0.0,7.17
181000,0.547426,0.01724173891075569,0.531442,0.571171,3.385,3.989724301251905,0.0,7.75
181100,0.55758475,0.014942064858981146,0.548064,0.579826,3.7025,4.44612471709915,0.0,8.9
181200,0.54804125,0.018552203847072565,0.530982,0.574342,3.135,3.70561285979346,0.0,7.24
181300,0.5574335000000001,0.020329254364093153,0.531772,0.581281,3.3775,4.034454733913865,0.0,8.02
181400,0.55560675,0.019600331296094606,0.534833,0.579162,3.6224999999999996,4.328836448746938,0.0,8.61
181500,0.5478529999999999,0.012929673958250723,0.537506,0.565169,3.02,3.5588106627542486,0.0,6.91
181600,0.55743975,0.009645427323348624,0.545356,0.56851,3.2424999999999997,3.8347392349415363,0.0,7.5
181700,0.5710657499999999,0.013225281203689628,0.558778,0.586239,3.6525,4.328936551471581,0.0,8.5
181800,0.554453,0.014215573455427913,0.536183,0.567927,3.1475,3.72058575137482,0.0,7.27
181900,0.55552875,0.015865394277588346,0.535208,0.572932,3.355,4.004135362347283,0.0,7.95
182000,0.5605655,0.01693072560957347,0.54254,0.582369,3.5175,4.160660003733382,0.0,8.14
182100,0.553249,0.019423653226586065,0.532293,0.579262,3.04,3.5985274766215136,0.0,7.05
182200,0.5570205,0.03068238591874284,0.525037,0.584898,3.505,4.203343906938855,0.0,8.4
182300,0.5628125,0.027996907132753098,0.535346,0.59191,3.6624999999999996,4.395,0.0,8.79
182400,0.5407902499999999,0.013255549488799034,0.524504,0.555999,3.0125,3.57779610933882,0.0,7.05
182500,0.5559532500000001,0.009058879341103221,0.546057,0.563964,3.27,3.8756246808310353,0.0,7.61
182600,0.56635375,0.013739007154206326,0.551424,0.581649,3.5575,4.220255718950374,0.0,8.3
182700,0.549804,0.014159780153660593,0.536584,0.567364,3.0549999999999997,3.6322307195441206,0.0,7.17
182800,0.5521400000000001,0.01447718971347687,0.537293,0.566767,3.225,3.7726074095599538,0.0,7.19
182900,0.5611155,0.011261641221420635,0.54643,0.572119,3.4925,4.141588865801788,0.0,8.14
183000,0.5510785,0.017309131665106694,0.531031,0.570062,3.185,3.8145379798869485,0.0,7.61
183100,0.5523049999999999,0.01835294957220773,0.533851,0.570859,3.285,3.9018670744486754,0.0,7.69
183200,0.5646052500000001,0.015412442341065471,0.547639,0.581327,3.7824999999999998,4.486248432710788,0.0,8.82
183300,0.54552125,0.019045935285951877,0.519786,0.565267,3.1449999999999996,3.6801222805771006,0.0,7.02
183400,0.56128775,0.013319885068948574,0.545954,0.576591,3.335,3.9144220518487782,0.0,7.53
183500,0.5559835,0.02117665723542471,0.526927,0.577163,3.7,4.404247949423375,0.0,8.71
183600,0.5451645,0.01765581804958356,0.528559,0.569505,3.25,3.9604292696625705,0.0,8.05
183700,0.5538727499999999,0.01226926510635417,0.547356,0.572267,3.4450000000000003,4.24644557247588,0.0,8.71
183800,0.56846825,0.01586993613461209,0.555476,0.591583,3.665,4.479914433706669,0.0,9.13
183900,0.5480004999999999,0.010364439155111064,0.538438,0.557147,3.0774999999999997,3.719411915881327,0.0,7.5
184000,0.54946575,0.0062708929919643,0.543045,0.55635,3.1825,3.7959484980700147,0.0,7.53
184100,0.5554315,0.01507953404452536,0.540817,0.57292,3.6125,4.4870879569419335,0.0,9.25
184200,0.54367325,0.016581700181726448,0.531502,0.567026,3.07,3.7505377392226484,0.0,7.64
184300,0.5496345,0.007018951892317429,0.540802,0.557367,3.2675,3.9139696387853258,0.0,7.81
184400,0.56357125,0.013304001061710707,0.54973,0.581203,3.6525,4.364411949697996,0.0,8.68
184500,0.55177375,0.01610248217667076,0.533578,0.572591,3.24,3.847527344498888,0.0,7.58
184600,0.5574655,0.01702759103142114,0.540102,0.579569,3.5575,4.197192514050314,0.0,8.17
184700,0.56958675,0.008186447392896772,0.562467,0.579182,3.6475,4.346472707840232,0.0,8.61
184800,0.54806675,0.010870774163630966,0.532725,0.558299,3.0725,3.654781115196914,0.0,7.22
184900,0.56076975,0.012967767537886633,0.541385,0.568338,3.2725,3.863395527253196,0.0,7.53
185000,0.56361275,0.014733543234741622,0.541901,0.574083,3.42,4.037631318813874,0.0,7.87
185100,0.5456320000000001,0.015631387718305773,0.523242,0.558771,3.0324999999999998,3.587398082175994,0.0,7.02
185200,0.5551465,0.01750910925775493,0.531715,0.573527,3.2800000000000002,3.859611379400781,0.0,7.47
185300,0.56084275,0.019017267230511,0.542536,0.584258,3.6425,4.308645378770455,0.0,8.43
185400,0.54193625,0.02542919845866162,0.508309,0.563251,3.2350000000000003,3.9064433952125817,0.0,7.87
185500,0.5533165,0.018819853391210735,0.533841,0.575302,3.5625,4.213156971519892,0.0,8.24
185600,0.55683975,0.019085699364969528,0.541042,0.580795,3.6774999999999998,4.355244922313018,0.0,8.54
185700,0.5401532499999999,0.017124031425163857,0.518899,0.555124,3.2800000000000002,3.928969330498776,0.0,7.84
185800,0.55013925,0.01157514614378583,0.538279,0.561349,3.4400000000000004,4.103234496508009,0.0,8.14
185900,0.5659529999999999,0.013995125222733789,0.547042,0.580449,3.88,4.660021459178059,0.0,9.33
186000,0.549028,0.012803838304716798,0.53372,0.562371,3.2750000000000004,3.9127270967105963,0.0,7.78
186100,0.54338675,0.014061734562871905,0.529663,0.555846,3.4699999999999998,4.1026982990872405,0.0,8.02
186200,0.5551065,0.009562208339778671,0.541147,0.562858,3.5649999999999995,4.333901244837034,0.0,8.79
186300,0.5372385,0.008561968212196677,0.528564,0.549056,3.175,3.7906595732141395,0.0,7.53
186400,0.5435500000000001,0.012665244542974052,0.526755,0.557405,3.335,3.9618219714335137,0.0,7.81
186500,0.55032125,0.021600527437619088,0.530608,0.581061,3.495,4.106494855713325,0.0,7.92
186600,0.54310425,0.011736714854819186,0.532339,0.555991,3.285,3.981025830946927,0.0,8.05
186700,0.5467282499999999,0.01654792092429336,0.53001,0.568896,3.4575000000000005,4.115761371443523,0.0,8.14
186800,0.558054,0.01590167597037071,0.540402,0.578,3.8275,4.502779697031602,0.0,8.71
186900,0.543652,0.024552180853575276,0.516794,0.565447,3.3575,4.012134718575637,0.0,7.98
187000,0.5444895,0.019452699015817837,0.525183,0.571422,3.29,3.9990915635095594,0.0,8.11
187100,0.55892,0.01749888765988664,0.537862,0.57427,3.5549999999999997,4.180665816190845,0.0,8.08
187200,0.5441545,0.018857971373754216,0.519699,0.559706,3.0675,3.665436536075888,0.0,7.29
187300,0.544962,0.017824199187247276,0.52828,0.561618,3.4075,4.047990242083101,0.0,7.98
187400,0.55622525,0.010397044880637927,0.547486,0.568966,3.6849999999999996,4.342199903274836,0.0,8.43
187500,0.543887,0.01851208999545971,0.526352,0.563824,3.2475,3.933576616770036,0.0,7.95
187600,0.553752,0.01885682208998466,0.536159,0.571817,3.4924999999999997,4.188343944806825,0.0,8.37
187700,0.55951075,0.011496948417587447,0.542471,0.567399,3.455,4.120004045305458,0.0,8.17
187800,0.5409732500000001,0.01586505962537383,0.518552,0.553632,2.9125,3.436426195919243,0.0,6.69
187900,0.55385825,0.022347310820693102,0.534445,0.574887,3.1925,3.7913355166748297,0.0,7.47
188000,0.56417525,0.014130484430832512,0.54391,0.574384,3.3075,3.958512978379634,0.0,7.89
188100,0.5491505,0.013837890506383769,0.530922,0.561182,2.9975,3.607403267356359,0.0,7.24
188200,0.558109,0.016183192536291094,0.538449,0.577069,3.5575,4.197192514050314,0.0,8.17
188300,0.56753725,0.010261405341537442,0.55592,0.580907,3.63,4.23258786087188,0.0,7.98
188400,0.55328975,0.011430327244513452,0.536477,0.561873,3.31,3.896759337363976,0.0,7.55
188500,0.5466235,0.01653440277119193,0.529691,0.566611,3.4250000000000003,4.074412023020418,0.0,8.05
188600,0.56001,0.017364339722546324,0.54238,0.57766,3.6475,4.307322254022794,0.0,8.4
188700,0.54949375,0.017129760795663983,0.53465,0.567019,3.1799999999999997,3.7581200974245976,0.0,7.34
188800,0.5522195,0.02279824678200791,0.528639,0.574404,3.3375,3.9335342462811567,0.0,7.64
188900,0.5653822500000001,0.01743488475012096,0.547617,0.58209,3.5375,4.181454093175403,0.0,8.17
189000,0.5438537499999999,0.01479305319792592,0.52773,0.55726,3.045,3.566225829454252,0.0,6.82
189100,0.55102175,0.021727065170350727,0.524203,0.576215,3.4074999999999998,4.008020084780015,0.0,7.75
189200,0.5590235,0.015243083185497634,0.540715,0.578017,3.5025000000000004,4.12194432276808,0.0,7.98
189300,0.54947475,0.018985461777809496,0.534216,0.574351,3.3049999999999997,4.0079961743162045,0.0,8.11
189400,0.5405305,0.02137458006605046,0.517195,0.561679,3.2925,3.882639780699037,0.0,7.55
189500,0.5517155,0.018773662233742945,0.532157,0.57465,3.6925,4.4153623860335625,0.0,8.79
189600,0.5412525,0.019682349766563273,0.520846,0.566555,3.035,3.6323867268413665,0.0,7.24
189700,0.5457145,0.020409964176026058,0.523123,0.56962,3.1925,3.7766067220897295,0.0,7.39
189800,0.5616435,0.018239129081912508,0.543207,0.581708,3.6174999999999997,4.271739497363262,0.0,8.33
189900,0.551758,0.022222156796014816,0.519801,0.568105,2.9775,3.5328022399600387,0.0,6.95
190000,0.5444907499999999,0.009672239257276475,0.530345,0.550739,3.2075,3.7988890920022045,0.0,7.45
